order_id,guest_id,activity id,activity_name,date_booking,country_activity,device_type
109412,136908,1625,Activity 1625,21/11/16,Singapore,Mobile
121576,148341,7051,Activity 7051,22/12/16,Singapore,PC
109678,137239,3481,Activity 3481,22/11/16,Indonesia,PC
97773,115571,1625,Activity 1625,18/10/16,Singapore,PC
101744,127854,3056,Activity 3056,28/10/16,Singapore,Mobile
71539,92663,9463,Activity 9463,20/7/16,Thailand,Mobile
106190,133272,6598,Activity 6598,10/11/16,Thailand,Mobile
119708,147935,10277,Activity 10277,19/12/16,Japan,Mobile
118495,146773,8119,Activity 8119,16/12/16,Japan,PC
80038,103121,9906,Activity 9906,21/8/16,Singapore,PC
84704,108000,1205,Activity 1205,5/9/16,Singapore,PC
112682,140444,7051,Activity 7051,2/12/16,Singapore,Mobile
125240,153451,4654,Activity 4654,28/12/16,Singapore,Mobile
111669,139480,10277,Activity 10277,29/11/16,Japan,Mobile
84450,107754,6767,Activity 6767,4/9/16,Japan,Mobile
85228,108590,1119,Activity 1119,6/9/16,Indonesia,PC
85224,108585,10277,Activity 10277,6/9/16,Japan,Mobile
118039,146327,1625,Activity 1625,15/12/16,Singapore,PC
108714,135556,1625,Activity 1625,18/11/16,Singapore,PC
104210,131001,10277,Activity 10277,4/11/16,Japan,PC
63273,81247,3481,Activity 3481,10/6/16,Indonesia,Mobile
81294,104684,10277,Activity 10277,25/8/16,Japan,PC
69083,89289,3217,Activity 3217,10/7/16,Japan,Mobile
106816,133959,1119,Activity 1119,12/11/16,Indonesia,PC
92788,117490,9215,Activity 9215,2/10/16,Indonesia,PC
111861,138127,1625,Activity 1625,29/11/16,Singapore,PC
114489,142664,1625,Activity 1625,7/12/16,Singapore,PC
119456,147284,7051,Activity 7051,18/12/16,Singapore,Mobile
121984,150181,1625,Activity 1625,23/12/16,Singapore,PC
123730,151452,1625,Activity 1625,26/12/16,Singapore,Mobile
118512,146805,7051,Activity 7051,16/12/16,Singapore,PC
72647,67245,917,Activity 917,25/7/16,Japan,PC
89392,41338,3481,Activity 3481,19/9/16,Indonesia,Mobile
113857,141880,10277,Activity 10277,6/12/16,Japan,PC
114974,54608,4565,Activity 4565,8/12/16,Japan,PC
98433,124551,7051,Activity 7051,20/10/16,Singapore,PC
67229,86558,4885,Activity 4885,1/7/16,Japan,PC
90528,114574,3088,Activity 3088,24/9/16,Singapore,PC
91981,116439,4654,Activity 4654,29/9/16,Singapore,Mobile
118974,147218,1565,Activity 1565,17/12/16,Singapore,PC
114287,141923,5007,Activity 5007,7/12/16,Japan,PC
117564,145836,10277,Activity 10277,14/12/16,Japan,Mobile
71339,92195,1039,Activity 1039,19/7/16,Indonesia,PC
118119,146411,3906,Activity 3906,16/12/16,Japan,PC
91446,115763,10369,Activity 10369,27/9/16,Singapore,Mobile
88800,112093,9215,Activity 9215,17/9/16,Indonesia,Mobile
114193,142346,1625,Activity 1625,7/12/16,Singapore,PC
113609,141630,2594,Activity 2594,5/12/16,Japan,PC
102075,128609,9215,Activity 9215,29/10/16,Indonesia,Mobile
122469,150692,4654,Activity 4654,24/12/16,Singapore,PC
97724,123710,6977,Activity 6977,18/10/16,Thailand,PC
68238,88110,5405,Activity 5405,6/7/16,Thailand,PC
103460,129653,7092,Activity 7092,2/11/16,Singapore,PC
108353,135666,4654,Activity 4654,17/11/16,Singapore,PC
94565,119797,10369,Activity 10369,8/10/16,Singapore,Mobile
88052,111409,4654,Activity 4654,14/9/16,Singapore,Mobile
122406,150628,1625,Activity 1625,24/12/16,Singapore,Mobile
118472,146764,1625,Activity 1625,16/12/16,Singapore,PC
109370,136853,4928,Activity 4928,21/11/16,Japan,Mobile
106679,133365,4928,Activity 4928,12/11/16,Japan,Mobile
107660,134810,10277,Activity 10277,15/11/16,Japan,Mobile
85681,109091,10277,Activity 10277,8/9/16,Japan,Mobile
111905,139751,4654,Activity 4654,30/11/16,Singapore,Mobile
72519,93992,6767,Activity 6767,25/7/16,Japan,PC
106838,132388,7092,Activity 7092,12/11/16,Singapore,Mobile
104064,130885,10277,Activity 10277,4/11/16,Japan,Mobile
98131,51927,1205,Activity 1205,19/10/16,Singapore,PC
95517,121028,7087,Activity 7087,11/10/16,Thailand,Mobile
114530,142702,3481,Activity 3481,7/12/16,Indonesia,Mobile
120412,148663,10277,Activity 10277,20/12/16,Japan,Mobile
81199,104603,5389,Activity 5389,25/8/16,Thailand,PC
110976,137982,4565,Activity 4565,26/11/16,Japan,Mobile
118727,146977,3481,Activity 3481,17/12/16,Indonesia,Mobile
116788,145119,7051,Activity 7051,13/12/16,Singapore,Mobile
101523,127726,3056,Activity 3056,28/10/16,Singapore,PC
67862,67121,10277,Activity 10277,5/7/16,Japan,PC
103568,126691,5310,Activity 5310,3/11/16,Japan,PC
88128,111527,1625,Activity 1625,15/9/16,Singapore,Mobile
71354,90302,7051,Activity 7051,20/7/16,Singapore,PC
107518,133772,1757,Activity 1757,14/11/16,Japan,Mobile
113148,141046,7883,Activity 7883,3/12/16,Singapore,Mobile
97373,123236,10277,Activity 10277,16/10/16,Japan,PC
97999,123249,5286,Activity 5286,18/10/16,Thailand,PC
78790,102227,5389,Activity 5389,17/8/16,Thailand,PC
69077,89032,9463,Activity 9463,10/7/16,Thailand,PC
84039,107352,392,Activity 392,3/9/16,Japan,PC
115477,143671,10277,Activity 10277,10/12/16,Japan,PC
91960,116407,3481,Activity 3481,29/9/16,Indonesia,PC
96100,121717,1625,Activity 1625,13/10/16,Singapore,PC
77774,101034,7014,Activity 7014,14/8/16,Singapore,PC
120555,148814,1119,Activity 1119,20/12/16,Indonesia,Mobile
116822,145001,10277,Activity 10277,13/12/16,Japan,Mobile
123640,151872,7051,Activity 7051,26/12/16,Singapore,Mobile
90892,115051,4569,Activity 4569,25/9/16,Japan,PC
108250,135530,7014,Activity 7014,17/11/16,Singapore,PC
70489,91260,9906,Activity 9906,16/7/16,Singapore,PC
99894,125501,1565,Activity 1565,24/10/16,Singapore,PC
106855,134001,4654,Activity 4654,12/11/16,Singapore,Mobile
112434,133269,2079,Activity 2079,1/12/16,Japan,PC
73630,95097,1825,Activity 1825,29/7/16,Indonesia,Mobile
94630,119912,3056,Activity 3056,8/10/16,Singapore,PC
112975,140865,1625,Activity 1625,3/12/16,Singapore,Mobile
123710,149291,1625,Activity 1625,26/12/16,Singapore,PC
91783,115947,10277,Activity 10277,29/9/16,Japan,PC
89478,113198,3481,Activity 3481,20/9/16,Indonesia,Mobile
110544,138251,2635,Activity 2635,25/11/16,Japan,PC
105212,132140,1565,Activity 1565,7/11/16,Singapore,Mobile
93638,118621,4250,Activity 4250,5/10/16,Japan,Mobile
99683,126036,1625,Activity 1625,23/10/16,Singapore,PC
68143,87960,3088,Activity 3088,6/7/16,Singapore,Mobile
122400,150641,7051,Activity 7051,24/12/16,Singapore,Mobile
121160,149424,3481,Activity 3481,22/12/16,Indonesia,PC
88046,111433,3087,Activity 3087,14/9/16,Indonesia,Mobile
111400,138300,1119,Activity 1119,28/11/16,Indonesia,Mobile
94926,120291,9463,Activity 9463,9/10/16,Thailand,Mobile
75195,97013,5405,Activity 5405,4/8/16,Thailand,Mobile
66709,85921,3936,Activity 3936,29/6/16,Japan,PC
72911,94565,9463,Activity 9463,26/7/16,Thailand,PC
103346,130100,7014,Activity 7014,2/11/16,Singapore,Mobile
109727,137292,1119,Activity 1119,22/11/16,Indonesia,PC
94792,118657,3481,Activity 3481,9/10/16,Indonesia,Mobile
126485,154711,3481,Activity 3481,30/12/16,Indonesia,Mobile
110321,138021,4527,Activity 4527,24/11/16,Japan,Mobile
100282,126742,4654,Activity 4654,25/10/16,Singapore,PC
109107,134608,5088,Activity 5088,20/11/16,Japan,PC
96083,115911,2237,Activity 2237,13/10/16,Japan,Mobile
65970,84703,2347,Activity 2347,25/6/16,Indonesia,Mobile
68501,82052,7014,Activity 7014,8/7/16,Singapore,PC
88379,111844,1205,Activity 1205,15/9/16,Singapore,PC
92383,116978,3088,Activity 3088,1/10/16,Singapore,PC
63087,81006,10277,Activity 10277,9/6/16,Japan,Mobile
77914,101231,1205,Activity 1205,14/8/16,Singapore,PC
124692,152585,7051,Activity 7051,27/12/16,Singapore,Mobile
108684,136057,1625,Activity 1625,18/11/16,Singapore,Mobile
74633,96777,6598,Activity 6598,2/8/16,Thailand,Mobile
117447,142275,8294,Activity 8294,14/12/16,Indonesia,Mobile
93591,118565,1625,Activity 1625,5/10/16,Singapore,PC
109512,137029,2635,Activity 2635,21/11/16,Japan,PC
97237,123056,10277,Activity 10277,16/10/16,Japan,Mobile
118725,146980,1625,Activity 1625,17/12/16,Singapore,Mobile
97484,123382,10277,Activity 10277,17/10/16,Japan,Mobile
109463,136972,4654,Activity 4654,21/11/16,Singapore,PC
110320,52314,5813,Activity 5813,24/11/16,Japan,
94974,83234,1757,Activity 1757,9/10/16,Japan,Mobile
65669,83330,3481,Activity 3481,23/6/16,Indonesia,Mobile
67033,86333,10277,Activity 10277,1/7/16,Japan,Mobile
117714,145897,1625,Activity 1625,15/12/16,Singapore,PC
78357,101791,10277,Activity 10277,16/8/16,Japan,Mobile
90514,114557,1625,Activity 1625,24/9/16,Singapore,PC
70213,90928,917,Activity 917,15/7/16,Japan,PC
110456,138133,3481,Activity 3481,24/11/16,Indonesia,PC
94066,119206,1039,Activity 1039,6/10/16,Indonesia,Mobile
88927,112504,7051,Activity 7051,18/9/16,Singapore,Mobile
94389,119661,7051,Activity 7051,7/10/16,Singapore,PC
71116,92065,3722,Activity 3722,18/7/16,Japan,PC
96969,91961,2703,Activity 2703,15/10/16,Japan,PC
98216,123864,7886,Activity 7886,19/10/16,Singapore,Mobile
79502,102898,10277,Activity 10277,19/8/16,Japan,PC
126717,154942,7500,Activity 7500,30/12/16,Singapore,Mobile
86148,107049,634,Activity 634,9/9/16,Japan,PC
80353,103712,4565,Activity 4565,22/8/16,Japan,PC
119395,147604,4654,Activity 4654,18/12/16,Singapore,Mobile
123482,151713,1625,Activity 1625,26/12/16,Singapore,PC
85997,107623,4928,Activity 4928,9/9/16,Japan,PC
122102,150294,7051,Activity 7051,23/12/16,Singapore,PC
116531,144818,9463,Activity 9463,12/12/16,Thailand,Mobile
76120,98698,1625,Activity 1625,8/8/16,Singapore,PC
73823,95777,3274,Activity 3274,30/7/16,Indonesia,PC
111235,139012,1625,Activity 1625,27/11/16,Singapore,PC
125967,152807,4654,Activity 4654,29/12/16,Singapore,Mobile
78179,101571,10277,Activity 10277,15/8/16,Japan,Mobile
91980,115428,3087,Activity 3087,29/9/16,Indonesia,PC
95669,121200,10277,Activity 10277,11/10/16,Japan,Mobile
110846,138579,10277,Activity 10277,26/11/16,Japan,Mobile
119592,147797,1119,Activity 1119,19/12/16,Indonesia,PC
78594,56140,6419,Activity 6419,16/8/16,Japan,PC
119492,147623,10277,Activity 10277,18/12/16,Japan,Mobile
71308,92350,6588,Activity 6588,19/7/16,Japan,Mobile
79189,102601,10277,Activity 10277,18/8/16,Japan,Mobile
80352,103710,2635,Activity 2635,22/8/16,Japan,PC
71904,93153,3481,Activity 3481,22/7/16,Indonesia,Mobile
92685,111425,4410,Activity 4410,2/10/16,Japan,PC
122219,150441,3481,Activity 3481,23/12/16,Indonesia,Mobile
63517,81563,10277,Activity 10277,12/6/16,Japan,PC
102503,129048,1119,Activity 1119,30/10/16,Indonesia,Mobile
111673,139472,4968,Activity 4968,29/11/16,Japan,PC
72700,94171,10277,Activity 10277,25/7/16,Japan,Mobile
101551,127609,1565,Activity 1565,28/10/16,Singapore,Mobile
98885,100334,10277,Activity 10277,21/10/16,Japan,PC
106468,133562,3087,Activity 3087,11/11/16,Indonesia,PC
102600,54667,2635,Activity 2635,31/10/16,Japan,PC
127254,128829,4000,Activity 4000,31/12/16,Japan,PC
111955,139805,3481,Activity 3481,30/11/16,Indonesia,Mobile
76535,99276,1119,Activity 1119,9/8/16,Indonesia,Mobile
117241,142184,9906,Activity 9906,14/12/16,Singapore,Mobile
70413,88370,1119,Activity 1119,16/7/16,Indonesia,PC
110839,138575,3481,Activity 3481,26/11/16,Indonesia,PC
123959,152174,7092,Activity 7092,26/12/16,Singapore,Mobile
70747,81010,4146,Activity 4146,17/7/16,Indonesia,PC
85335,108332,634,Activity 634,7/9/16,Japan,PC
114680,142861,7321,Activity 7321,8/12/16,Thailand,PC
93930,119038,10369,Activity 10369,6/10/16,Singapore,Mobile
118217,146495,4654,Activity 4654,16/12/16,Singapore,Mobile
123751,151225,7051,Activity 7051,26/12/16,Singapore,Mobile
94090,119253,10277,Activity 10277,6/10/16,Japan,PC
90275,114272,3481,Activity 3481,23/9/16,Indonesia,Mobile
91378,115689,4654,Activity 4654,27/9/16,Singapore,Mobile
119807,147039,1625,Activity 1625,19/12/16,Singapore,Mobile
89357,113110,3481,Activity 3481,19/9/16,Indonesia,PC
124123,150442,7952,Activity 7952,27/12/16,Singapore,PC
102877,129523,1119,Activity 1119,31/10/16,Indonesia,PC
120259,148509,7051,Activity 7051,20/12/16,Singapore,PC
106966,134136,1625,Activity 1625,13/11/16,Singapore,Mobile
81212,104590,1412,Activity 1412,25/8/16,Indonesia,PC
97679,123636,1625,Activity 1625,17/10/16,Singapore,PC
124872,152757,7051,Activity 7051,28/12/16,Singapore,PC
123417,151634,3481,Activity 3481,26/12/16,Indonesia,Mobile
82281,105720,1625,Activity 1625,29/8/16,Singapore,Mobile
113371,141325,7092,Activity 7092,4/12/16,Singapore,PC
115962,144217,7051,Activity 7051,11/12/16,Singapore,Mobile
102836,128078,4654,Activity 4654,31/10/16,Singapore,Mobile
74286,96355,9392,Activity 9392,1/8/16,Thailand,PC
121460,149707,1625,Activity 1625,22/12/16,Singapore,Mobile
113431,140744,1625,Activity 1625,4/12/16,Singapore,PC
66454,85544,860,Activity 860,28/6/16,Indonesia,Mobile
98515,124658,1565,Activity 1565,20/10/16,Singapore,Mobile
99097,125266,4654,Activity 4654,21/10/16,Singapore,PC
118506,146796,1625,Activity 1625,16/12/16,Singapore,Mobile
63748,77751,4287,Activity 4287,13/6/16,Japan,
104236,131067,4654,Activity 4654,4/11/16,Singapore,PC
77397,100474,10277,Activity 10277,12/8/16,Japan,PC
89829,113640,10277,Activity 10277,21/9/16,Japan,Mobile
68418,88378,6767,Activity 6767,7/7/16,Japan,PC
97754,123752,10277,Activity 10277,18/10/16,Japan,PC
87908,111280,9215,Activity 9215,14/9/16,Indonesia,Mobile
67458,74876,4926,Activity 4926,3/7/16,Japan,PC
69965,90584,6767,Activity 6767,14/7/16,Japan,PC
120302,148555,3481,Activity 3481,20/12/16,Indonesia,Mobile
93297,118144,4654,Activity 4654,4/10/16,Singapore,Mobile
105214,132139,1625,Activity 1625,7/11/16,Singapore,Mobile
98701,98760,3056,Activity 3056,20/10/16,Singapore,Mobile
117517,145786,1625,Activity 1625,14/12/16,Singapore,PC
121716,149971,1625,Activity 1625,22/12/16,Singapore,PC
66913,86200,3088,Activity 3088,30/6/16,Singapore,PC
80844,104170,3481,Activity 3481,23/8/16,Indonesia,Mobile
88292,111718,9890,Activity 9890,15/9/16,Thailand,Mobile
126883,155150,7496,Activity 7496,31/12/16,Singapore,PC
108957,136012,7660,Activity 7660,19/11/16,Singapore,Mobile
64152,82431,1119,Activity 1119,15/6/16,Indonesia,Mobile
117840,146142,9461,Activity 9461,15/12/16,Thailand,Mobile
106325,133421,10277,Activity 10277,10/11/16,Japan,Mobile
75806,98291,3024,Activity 3024,7/8/16,Japan,PC
64167,76020,3763,Activity 3763,16/6/16,Japan,PC
100896,127444,1625,Activity 1625,26/10/16,Singapore,Mobile
120680,19277,2703,Activity 2703,21/12/16,Japan,PC
112438,140288,10277,Activity 10277,1/12/16,Japan,PC
100055,126471,1205,Activity 1205,24/10/16,Singapore,PC
123887,152102,2739,Activity 2739,26/12/16,Japan,PC
81474,104921,3481,Activity 3481,26/8/16,Indonesia,Mobile
69228,89501,1149,Activity 1149,11/7/16,Japan,PC
90626,114704,7051,Activity 7051,24/9/16,Singapore,Mobile
124133,152402,7503,Activity 7503,27/12/16,Singapore,Mobile
114091,141512,1205,Activity 1205,6/12/16,Singapore,PC
108032,135267,9461,Activity 9461,16/11/16,Thailand,Mobile
91961,116404,10277,Activity 10277,29/9/16,Japan,Mobile
120888,149137,1625,Activity 1625,21/12/16,Singapore,PC
78787,97729,10277,Activity 10277,17/8/16,Japan,PC
114929,143128,9392,Activity 9392,8/12/16,Thailand,Mobile
117096,144246,7952,Activity 7952,14/12/16,Singapore,PC
112399,140216,10277,Activity 10277,1/12/16,Japan,Mobile
81743,105190,7051,Activity 7051,27/8/16,Singapore,Mobile
66548,84156,6628,Activity 6628,28/6/16,Japan,PC
64475,53420,4320,Activity 4320,17/6/16,Japan,
99550,125624,7092,Activity 7092,23/10/16,Singapore,Mobile
78243,99786,4572,Activity 4572,15/8/16,Japan,PC
79474,102862,10277,Activity 10277,19/8/16,Japan,Mobile
100004,126413,1625,Activity 1625,24/10/16,Singapore,Mobile
127196,155449,1625,Activity 1625,31/12/16,Singapore,PC
125244,144166,4527,Activity 4527,28/12/16,Japan,PC
124907,152344,9906,Activity 9906,28/12/16,Singapore,PC
110941,138685,1625,Activity 1625,26/11/16,Singapore,PC
92675,116956,7051,Activity 7051,2/10/16,Singapore,PC
110262,137949,2799,Activity 2799,24/11/16,Japan,Mobile
83067,106049,5312,Activity 5312,31/8/16,Japan,PC
80159,101732,9215,Activity 9215,21/8/16,Indonesia,PC
115050,140162,3908,Activity 3908,9/12/16,Japan,PC
105643,132644,7051,Activity 7051,8/11/16,Singapore,PC
122975,151214,7500,Activity 7500,25/12/16,Singapore,Mobile
107394,130948,6500,Activity 6500,14/11/16,Japan,PC
114187,142338,3481,Activity 3481,6/12/16,Indonesia,PC
126358,154603,7014,Activity 7014,30/12/16,Singapore,PC
104876,131788,7092,Activity 7092,6/11/16,Singapore,PC
79923,103300,494,Activity 494,21/8/16,Japan,Mobile
105648,132656,7331,Activity 7331,8/11/16,Thailand,Mobile
94965,120336,10277,Activity 10277,9/10/16,Japan,Mobile
90969,111360,2079,Activity 2079,26/9/16,Japan,PC
88133,111548,1565,Activity 1565,15/9/16,Singapore,PC
73631,94378,1149,Activity 1149,29/7/16,Japan,PC
92201,116402,1039,Activity 1039,30/9/16,Indonesia,Mobile
70457,91209,1625,Activity 1625,16/7/16,Singapore,Mobile
67993,87655,3481,Activity 3481,5/7/16,Indonesia,Mobile
88998,111821,10277,Activity 10277,18/9/16,Japan,PC
97881,123875,3087,Activity 3087,18/10/16,Indonesia,Mobile
122597,150795,7092,Activity 7092,24/12/16,Singapore,Mobile
110056,137718,1205,Activity 1205,23/11/16,Singapore,Mobile
108414,115607,10277,Activity 10277,17/11/16,Japan,PC
111884,139616,10190,Activity 10190,29/11/16,Japan,PC
65607,84171,1119,Activity 1119,23/6/16,Indonesia,PC
105400,132355,10277,Activity 10277,7/11/16,Japan,Mobile
113165,141084,1625,Activity 1625,3/12/16,Singapore,Mobile
100567,127068,6588,Activity 6588,26/10/16,Japan,Mobile
123040,151256,7092,Activity 7092,25/12/16,Singapore,Mobile
114561,142749,7014,Activity 7014,7/12/16,Singapore,Mobile
110245,85355,5405,Activity 5405,24/11/16,Thailand,Mobile
123184,151405,7496,Activity 7496,25/12/16,Singapore,Mobile
68359,88284,4654,Activity 4654,7/7/16,Singapore,Mobile
78638,102056,1625,Activity 1625,16/8/16,Singapore,PC
105327,132247,1625,Activity 1625,7/11/16,Singapore,Mobile
107288,134479,1205,Activity 1205,14/11/16,Singapore,Mobile
74757,96766,2237,Activity 2237,3/8/16,Japan,PC
82491,105911,6885,Activity 6885,29/8/16,Japan,PC
112442,140295,1779,Activity 1779,1/12/16,Japan,Mobile
102296,128865,7092,Activity 7092,30/10/16,Singapore,Mobile
115057,143280,3481,Activity 3481,9/12/16,Indonesia,PC
111180,138937,7051,Activity 7051,27/11/16,Singapore,Mobile
118237,146516,7014,Activity 7014,16/12/16,Singapore,Mobile
105946,133019,10277,Activity 10277,9/11/16,Japan,PC
79130,102535,1119,Activity 1119,18/8/16,Indonesia,Mobile
74051,96070,10277,Activity 10277,31/7/16,Japan,PC
76938,99480,6588,Activity 6588,11/8/16,Japan,PC
122644,150436,7014,Activity 7014,24/12/16,Singapore,Mobile
122717,150938,3962,Activity 3962,24/12/16,Japan,PC
119595,147810,1625,Activity 1625,19/12/16,Singapore,Mobile
113176,141091,1625,Activity 1625,3/12/16,Singapore,PC
94517,119817,1625,Activity 1625,8/10/16,Singapore,Mobile
84005,107289,1119,Activity 1119,3/9/16,Indonesia,Mobile
67041,86345,1039,Activity 1039,1/7/16,Indonesia,Mobile
120123,147024,9463,Activity 9463,20/12/16,Thailand,PC
69970,90589,3323,Activity 3323,14/7/16,Indonesia,PC
121551,149788,3338,Activity 3338,22/12/16,Indonesia,Mobile
74351,96450,3481,Activity 3481,1/8/16,Indonesia,Mobile
124025,152224,3087,Activity 3087,26/12/16,Indonesia,Mobile
114533,142708,4654,Activity 4654,7/12/16,Singapore,Mobile
91747,115785,7666,Activity 7666,29/9/16,Malaysia,PC
117733,145969,7051,Activity 7051,15/12/16,Singapore,Mobile
93355,118119,1625,Activity 1625,4/10/16,Singapore,Mobile
72819,94409,3481,Activity 3481,26/7/16,Indonesia,Mobile
116194,144391,1625,Activity 1625,12/12/16,Singapore,PC
100046,126465,4654,Activity 4654,24/10/16,Singapore,PC
88339,111754,1628,Activity 1628,15/9/16,Indonesia,Mobile
90874,40359,10277,Activity 10277,25/9/16,Japan,PC
96142,121753,3481,Activity 3481,13/10/16,Indonesia,Mobile
79898,103272,3481,Activity 3481,20/8/16,Indonesia,Mobile
89231,112576,4565,Activity 4565,19/9/16,Japan,PC
109466,136975,9215,Activity 9215,21/11/16,Indonesia,Mobile
118230,146507,8156,Activity 8156,16/12/16,Indonesia,Mobile
75417,97789,7014,Activity 7014,5/8/16,Singapore,PC
84620,107907,6809,Activity 6809,4/9/16,Thailand,Mobile
95499,121000,3087,Activity 3087,11/10/16,Indonesia,Mobile
63415,80730,3119,Activity 3119,11/6/16,Indonesia,Mobile
106574,133684,4654,Activity 4654,11/11/16,Singapore,PC
117559,145835,3481,Activity 3481,14/12/16,Indonesia,Mobile
65129,83621,10277,Activity 10277,21/6/16,Japan,Mobile
66131,85116,10277,Activity 10277,26/6/16,Japan,Mobile
62401,28527,10277,Activity 10277,5/6/16,Japan,Mobile
112478,139618,3087,Activity 3087,1/12/16,Indonesia,PC
90597,114654,3363,Activity 3363,24/9/16,Indonesia,PC
94364,76622,10277,Activity 10277,7/10/16,Japan,PC
111594,139395,1339,Activity 1339,29/11/16,Indonesia,Mobile
90271,114233,10277,Activity 10277,23/9/16,Japan,Mobile
88449,79329,6066,Activity 6066,16/9/16,Japan,PC
99243,124946,3088,Activity 3088,22/10/16,Singapore,Mobile
123302,151510,7051,Activity 7051,25/12/16,Singapore,Mobile
61868,79379,3481,Activity 3481,2/6/16,Indonesia,Mobile
